id,username,text,created_at
17949263237764368,fatahilah_89,@banyak sekali janji janjinya kang @ridwankamil 😂,2024-11-14 12:29:06
17882006607178020,susi_simanjuntak,Agak laen memang,2024-11-14 12:29:14
17928225731963386,b_210_bet,"Haduuhhh pakk....bpk out of the box, tapiiiiii outtt bangettt  #RK #ridwankonten 😂😂😂😂 @ridwankamil",2024-11-14 12:29:23
18075751219596599,ajie_saptomo78,mendingan bikin program skin care gratis Pak….,2024-11-14 12:29:33
17998131677704442,andika.s.nugraha.7,Gak realistis.  Besi di las j hilang di ambil apa lg alat fitnes,2024-11-14 12:29:51
18047179133012831,libeskind.solo,Harwat,2024-11-14 12:30:33
18096189091482839,rizkifaisalakbar,"Penumpang : bentar pak supir, satu set lagi",2024-11-14 12:30:45
18046680713079045,peacemarx,"idenya bagus tapi kenapa harus di pinggir jalan? knp ga di taman2 deket pemukiman warga aja? rata2 orang naik tj pasti udh rapih dan bersih kalau masa mau dikeringatin lagi , apa ga risih penumpang lain yg ada di dalam tj? logikanya gak main nich..😢",2024-11-14 12:30:51
17939895311920234,12ade_saputra,Tolllllooollll,2024-11-14 12:31:36
18332922667151880,why.you20,"""Di colong"" wkwk",2024-11-14 12:31:36
18023927108263637,manunited_indonesia,Lmao,2024-11-14 12:31:38
18035770730351638,riosangjuara74,Agak laen emang😂😂😂😂,2024-11-14 12:32:04
18076780768568226,don.i1982,Otak udang ngak bisa mikir  kenapa yah ngak ada yg prokram mengambil kembali tanah pik dua yg udah diberikan kembali pada asing sejak anies turun dan sekarang sudah di perluas dengan pengusuran ribuan hektar tanah warga dan nelayan,2024-11-14 12:32:13
17866157055184233,aziz_baswedan,Lagi Stand Up Komedi ya @ridwankamil,2024-11-14 12:32:33
18309580036164003,3_fru_,Luar binasa idenya 😂😂😂,2024-11-14 12:32:46
18046218884122873,deanembul20,Mantap nih ide nya...jangan lupa cewek yg ke kantor pake baju gym aja....biar ada pemandangan 🙃🤭😂,2024-11-14 12:33:04
18048120431076378,dzi.elhaqq201,Taro box nasi bungkus gratis aja pak.. Biar nunggu TJ sambil sarapan. 😂,2024-11-14 12:33:05
17855749089311969,don.i1982,Ngak satu pun calon guberbur saat ini yg berbobot si tooh semua,2024-11-14 12:33:06
18103521676451706,mas_yanto,"Diera digital,yg dibutuhkan kepintaran alias kerja otak,bukan kerja otot..jadi kurang efektif kl otot digedein tapi otak zonk..",2024-11-14 12:33:06
18074139052590134,daunnnnnnn__,Jalan kaki aja untuk menuju Halte bus itu sudah termasuk olahraga  et😂,2024-11-14 12:33:07
17853615033322885,la_maraupe,"Bagus sih, tapi yg ditakutkan nanti dicuri baru ditimbang alat2 nya 😂",2024-11-14 12:33:43
17851881849335898,muhammad1ilham,Kenapa cagub cawagub jakarta selalu lucu??ya karena warganya juga lucu-lucu 😂😂😂😂,2024-11-14 12:34:02
18330438229147072,fajaramiruddin_,Meding kursi pijat gratis sih Pak 😄,2024-11-14 12:34:14
18036592013253247,newyolk996,"Itu mah program bual-bualan, mampu dia jaga alat gym di segala tempat? Mikir dulu donk dan pegang serta percaya janji yg realistis aja",2024-11-14 12:34:15
17999285273524870,khaafa.jr29,Usahakan jangan sampai Viking menguasai wilayah the jak,2024-11-14 12:35:19
18036676142209856,salah_hijrah,"duh pak basi bgt sih, mending kek anies pak, bagusin JPO buat selfi2, banjir macet dibiarin.",2024-11-14 12:35:45
18013243856423835,mobil_e87,Yg ada bau ketek 😂,2024-11-14 12:36:01
18024380141614538,muhamadsaid89,Tejelas maneh wan,2024-11-14 12:36:07
18103185226455397,arjun_ernesstoo,Jakarta Menyala 🔥,2024-11-14 12:36:09
18060731659667908,nf_dillllah,Emng lu pikir nunggu trabsjakarta ja keringatan?,2024-11-14 12:36:55
18288272797234113,elfrey87i,"Gym sdh ada tempat nya pak...sm az ini mematikan bisnis FITNESS org..,pikir ulang pak..🤦🏽",2024-11-14 12:36:56
18049083518076491,septyhandayani,"dibandung emang dingin bgt kali ya sampe susah nyari keringet, dijakarta dijamin ga ada yg butuh extra keringet, pejalan kaki lebih butuh tempat berteduh dari hujan, charging station kalo kepepet lowbat dipinggir jalan, dan masih banyak ide lainnya yg lebih ber.......",2024-11-14 12:37:31
17975952761644616,sy.am4655,Bayangin naik tj full bau keringat karna kebanyakan ngangkat dumbell 😬,2024-11-14 12:38:03
18022633256290652,bob_malleh,Sediain tempat mandi di sebelah nya pak untu mengantisipasinya,2024-11-14 12:38:22
17894024094097190,adevtube2057,Tambah LING LUNG Nih ORANG... Dari dulu Saya ga Pernah Ngerti dgn Orang Ini..,2024-11-14 12:38:40
18358494808138514,junsimbolon,"Nunggu Transjakarta aja orang kadang sdh keringatan, sdh kondisi capek n lelah di suruh nge gym. Ya kocak lah 😂",2024-11-14 12:38:59
18038262692248432,ahmadabdiabi,Sekalian pak WC nya buat mandi dipinggir jalan biar abis nge gym bisa langsung mandi. Sekalian ruang makan biar abis mandi bisa langsung makan,2024-11-14 12:39:22
17843402229356509,aryobaskoroo,Nunggu aja udah keringetan pak,2024-11-14 12:39:28
18043292693146209,ferry.dieastborneo,Keren bang Emil... 👍👍👍,2024-11-14 12:39:36
18116015689417004,agung23p,Semakin tidak masuk akal,2024-11-14 12:39:52
18078792361562808,dame_harahap,"Ideanya seperti prakaria anak sekolahan. Jalan kaki saja ke halte bus sudah olah raga. Nge gym dipinggir jalan, keringatan, akan membuat bus jadi bau keringat",2024-11-14 12:40:04
18011994719439281,adejahja,"Astaghfirullah,.. semakin melayang² idenya nih.. membumi ajalah!!",2024-11-14 12:40:37
18027840296399385,adhityaferdi_,Wkwkw bau ketek KRL 😂,2024-11-14 12:40:41
18048366122060229,zbrnsme,bgsd poster,2024-11-14 12:41:12
18105342676450205,rizalmfrds,jalan kaki aja udh olahraga itu aduh wkwk,2024-11-14 12:41:17
18117517342407388,ando_fdls,Pagi di resmiin...siang atau sorenya udah di kiloin.......jangan kan alat gym.....tutup seloka yg besi aja bisa cair...wkwkwkwkwk...mendingan pak ....BIKIN UMR JAKARTA MINIMAL 2 DIGIT .....REALISASIKAN PAK.....MANTAB ITU BIAR DAERAH LAIN JUGA NGIKUTIN  MINIMAL JABODETABEK SAMA,2024-11-14 12:41:28
18058598905878131,dyvatara.xo,Entitas lain : Dijual mahal coyyyy 👏,2024-11-14 12:41:42
18061488298829338,wynda2828,"Yg nunggu busway yg mau kerja sambil nunggu ngegym dulu edeeehh jembatan transitnya aja udah nguras keringet kang kaya wahana halilintar cuma aja g ngeliuk²,itu alat gym mau taro dijembatan apa dalem koridor halte busway nya,,,,,iyyyeeee kalo ngomomg itu jangan asbun dipikir naek busway letaknya sejajar sama taman dipinggir jalan apa berenti langsung naeeekkk,,,kacaaaauuuu balik lagi ke bandung atuh kang😪😪",2024-11-14 12:41:48
18047954168044423,tjong_to,"Janji basi, paling bagus janji makan gratis warga jakarta 3x sehari selama 5thn.  Pasti menang karena",2024-11-14 12:43:39
18065139289732914,vherman.m,Sdh habis idee😂,2024-11-14 12:43:55
17842208289364393,ozan.hf,😂,2024-11-14 12:44:02
17891743665104774,the_latris,Daripada pasang alat gym mending taro mesin jait sambil nunggu,2024-11-14 12:44:09
18047400188051618,abdullah.generation,Bau kesang atuh TJ na pak Gub @ridwankamil,2024-11-14 12:44:49
18051120358808649,rizkittt,😂😂,2024-11-14 12:45:12
17959434425715026,onieonboy08,agaaakkk laaeeenn kauu.. agakkk laeennn kauuuuu.. 🎼🎼🎼🎼😃😃,2024-11-14 12:45:23
17867303967249215,andriokky,"Pak coba rasain dulu naik TJ baru kasi ide sama gagasan, naik TJ di jam ramai pak 17.00-20.00",2024-11-14 12:45:42
18042623804158270,muhammad_erpani,Perkilo disana berapa klo dijual?😂,2024-11-14 12:46:30
18101537020457234,abdul_rahman_sarjana,Hiatus ajalah pak RK wkwkwk,2024-11-14 12:46:44
18048543616993823,dhrt_stdj,makin nggak mutu,2024-11-14 12:47:16
17860978095278012,pramarta_photo,Jakarta panas lho kang.. Mana enak keringetan masuk transportasi umum,2024-11-14 12:47:19
17946080570865994,oryfird,"Keruan armada dibanyak kin ,calon penumpang GK pakai Lama menunggu",2024-11-14 12:47:34
18044141315509130,irfannaf94,INI ORANG SEMAKIN KESINK KOK SEMAKIN KESONO,2024-11-14 12:47:44
18036749276217347,haah23_4,Banyak membual,2024-11-14 12:47:56
18467338612034509,sidiqhmn,Ilang,2024-11-14 12:48:08
17959285550834361,bems.marsudi,"Tutup gorong gorong aja ilang apa lagi ini, ga ada ide laen apa brohhhhhhh",2024-11-14 12:48:35
18039451127224032,fredheumasse,Jabar aja gak beres..,2024-11-14 12:48:57
18290504800228636,bagasworo,Jauh2 dr bandung ke jakarta cuma mau ngelawak.... Tapi kalo sampe menang sih lebih lawak lg 😂,2024-11-14 12:49:26
17878898106187072,arifhidayat_12,"Tutup gorong2 ajh d colong, palgi alat gym 🤣",2024-11-14 12:49:44
17966773787683284,ainulyaqinfikry,Geus balik ka bandung we,2024-11-14 12:49:52
18060402181674528,ridwanrangkuti18,Makin dekat ntah semakin apa yg mau di buat pak RK. Ngadi ngadi😂,2024-11-14 12:50:58
18039687746514488,agusmohammad_sutrisno,Semakin nggak masuk akal😂😂,2024-11-14 12:51:01
17916363087004293,bagasg27,Apasih wkwk,2024-11-14 12:51:12
18041860738973579,muhhammad_faisal,"bagus nya lari dulu d gbk bru naek transjakarta.. Biar mental, fisik, sm bau nya jd tambah kuat.. Kuat kuatan kalian nyium baunya 😂",2024-11-14 12:51:26
17861504565272774,sufandy_ch,"Tidak jelas banget program kerjanya 😂😂😂, buang"" anggaran aja...😂😂😂",2024-11-14 12:51:30
18010654046466174,rizkyramdan92,Kalau dijatim bisa ilang diambil orang2 mexico,2024-11-14 12:51:32
18005650241663890,senidigitalteam,"buset dah, nunggunya aja dah bikin berkeringat 😂",2024-11-14 12:51:49
18024181712570300,dbyangelica,Apasih pak 😢,2024-11-14 12:51:51
18057068518728022,cantiktompel,😂,2024-11-14 12:52:51
18023878919268502,bhisma.009,Ikut StandUp komedia aja biar serius ketimbang jadi Cagub.  Penutup gorong gorong aja bisa hilang kok....😂😂😂😂,2024-11-14 12:53:02
17872064277219723,ilhamwahyudie89,"Yang ada bukannya sehat, malah masuk angin pas naik tj",2024-11-14 12:53:43
18082767157549274,hendri_hd21,Pelawak di pilgub,2024-11-14 12:54:48
17855438205300134,ciblon.ciblon,Lagi stand up comedy,2024-11-14 12:55:06
17889555636121098,sitorus.denny,Yang ada jg hilang diloakin...😂,2024-11-14 12:55:37
17875220121127368,kushitoarichi,"Logikanya makin ""sehat"" Yaa.... Padahal polusi itu dihindari olahragawan. 😂😂😂",2024-11-14 12:55:43
18045338414026682,parfumeqaffi,besi brapa 1 kg...di botot.,2024-11-14 12:56:21
18039178145007107,azuhrifirdaus,"Kurang setuju sih.. Apa gak hilang itu barang.. kecuali kalau disediain di taman² masih mungkin sekalian olahraga, kan biasanya pada olahraga di situ",2024-11-14 12:56:23
18067668460646978,reymonftr,Astaga pak pak,2024-11-14 12:56:53
18048793082092786,raziadam_,Penasaran coba kebijakan gini dibuat di medan😂,2024-11-14 12:58:27
18127049170379419,m.rizaadriansyah,Hahahahhaha,2024-11-14 13:01:15
18048267428000174,jonaykh,"ide-idenya dari dulu lebay.... termasuk waktu anaknya meninggal, semua dibuat lebay...",2024-11-14 13:02:08
18249142471276231,masielilase,Aneh.... kehabisan Ide,2024-11-14 13:02:22
18062070223798750,msianturiii,"Astagaaaa, salah pake alasan penunjangnya pak, bikin yg endorse pusing ini mah 😂",2024-11-14 13:02:40
18047839226078636,muhammadbintarmizi,Bagus sekalian aja letak alat gym nya di dlm bus biar sambil ngegym,2024-11-14 13:03:01
17904152196006798,genkinogenz,Ngawuurrr,2024-11-14 13:03:26
18037078430351860,ademarboen,oon yes ? jualan gimmick2 gak mutu terus. tiru joget gemoy ?,2024-11-14 13:03:28
18033408257347146,zul_piliank02,Si Kamil sibuk berhalusinasi sedangkan PKS berharap dukungan dari Anies Rasyid Baswedan,2024-11-14 13:03:35
17866537980181429,masnurul_hukum,🤦🤦🤦,2024-11-14 13:04:10
18086967463523240,dhanisuhar,Mo ke kantor kok disuru nge gym.. Keringetan dong.. 😮,2024-11-14 13:04:10
17957138021814764,alanputra_w,"Besi gorong"" aja ilang apalgi alat olahraga tolol😂",2024-11-14 13:04:49
18081319585492233,_benss,"Jadi gini nih, ada orang lagi nunggu busway mau berangkat kerja, terus disuruh olah raga , yang ada di dalem bau ketek , KOCAK😂",2024-11-14 13:04:56
18048582647069699,disleksia.official,Makin blunder demi DKI 1 😂,2024-11-14 13:06:13
18063338107773966,nofreemoslem,Mending la taro Giant Tank (aquarium) di tiap halte TJ... Lebih berguna,2024-11-14 13:06:27
17983803905767724,supar_disobo,"Jangan sampe habisin anggaran Trilyinan unfaedah , contoh tuh teras Cihampelas , bdg korban macet ,apbd habis puluhan milyar sekrng jadi besi tua !😂",2024-11-14 13:06:47
18041964737127829,alfyfatchurrizky,😂😂,2024-11-14 13:06:54
18081896068547345,warockiedz,Hahaha jd pd bau bkn nya fresh pagi²😂,2024-11-14 13:09:26
17902958573979422,edwinpradesha,kok ....??ap aku doang,2024-11-14 13:09:30
18066322663677443,donherry988,Ngopi dulu kang,2024-11-14 13:10:46
18128512279379370,rudju7,Untuk pemuda pengangguran itu perlu.. Sb mau kawin,2024-11-14 13:10:53
18466005130053390,budialesana,Yg kurang tu duit pak.. Bukan yg aneh2,2024-11-14 13:12:45
17910805590035381,madzkazkascaris,"Ide menarik ya, setidaknya disini engagement akan ide ini banyak.",2024-11-14 13:13:40
18468266515030749,sanubariiii,Buset capek banget jadi warga jakarta wkwkwk,2024-11-14 13:14:11
18468617212053938,kadekputra0112,Lalu fungsi taman kota apa pak 😂,2024-11-14 13:14:54
18043374635323299,khoirunaja,2 pilgub DKI sblmnya menarik untuk dibahas. Sekarang mbuh.,2024-11-14 13:15:17
18036033383337324,yurisdal_bowie_azwan,Bau ketek ntar...,2024-11-14 13:16:02
18052405678778939,demitdalu,Gagasan yg nggragas,2024-11-14 13:17:18
17956874252842673,kartika_utami2019,"Ga perlu alat gym Pak. Masyarakat pengguna trasum, tiap hari udah olahraga lari2 ngejar waktu, apalagi anak angker 😂",2024-11-14 13:17:24
18106503586448661,prayitnoap,😂😂,2024-11-14 13:19:37
17908485870027220,danggrainidita,Da ga gerak juga di halte jakarta mah bisa ngoprot 🙏,2024-11-14 13:19:44
17877757926193215,datteb4yoo,Bagus biar pada bau ketek di dalam bus.😂,2024-11-14 13:20:05
17942140316795654,watersevennn77,RK kalah otomatis gak bisa maju pilpres 2029. yang paham2 aja ya 😂,2024-11-14 13:20:36
17898875330998624,zui_quan22,Buang2 anggaran ga penting,2024-11-14 13:21:00
18106761181441085,dikisoesanto,Makin2 halu😂😂😂😂,2024-11-14 13:21:20
18053610274764950,muhalfatih594,Percayalah program ini sudah dibuktikan di Jawa Barat,2024-11-14 13:21:22
17950929938756515,yudha_yudha.ig,Sebenarnya bau badan karena bakteri. Tapi ide ini aneh.,2024-11-14 13:21:59
18287583547212551,hernowonda,,2024-11-14 13:22:13
17958960827842028,whisnuaan,"kebijakan yang ""wah"" tapi tidak effisien. cuaak",2024-11-14 13:22:34
17871930321146714,muttaqinzaenal0705,Nyahhhh.... Makin konyol dia ide nya...😂,2024-11-14 13:23:06
18071521777617304,roman_aprilio,😂😂😂😂😂😂,2024-11-14 13:24:42
18106267654446767,robby_ar.md,Apa ga semerbak itu udah pasti desek2 an. . Agak laen emang antek mulyono😂,2024-11-14 13:24:51
17889075255051602,soehud,Anjay mending kita niru jepang aja ngabb 🙌,2024-11-14 13:25:04
18048623842994719,kisandani,"Pinggir jalan manee, trotoarnya aja pd rusak 😂 udah gitu ngegym sambil ngisep polusi 🤣",2024-11-14 13:25:17
18057733408858153,yulizarfarid,Noooohhh @sajidin96 @umar.sb_ @si_betok,2024-11-14 13:25:27
18042979244161260,naga_pendar,Diihh,2024-11-14 13:25:55
18053771665748825,basuki5554,TUKANG NGIBUL JABAR UTANGNYA,2024-11-14 13:25:55
18104974882444241,yudhi.hendarsin,🤣🤣🤣🤣🤣🤣🤣🤣,2024-11-14 13:26:17
17989472678726097,a.efe_88,Mending lu taro tuh es buah... Di halte jadi kalo haus tinggal minum sambil nunggu bus...,2024-11-14 13:26:48
18047118590043165,adamindra23_,cuma manusia bodoh yg milih orang ini,2024-11-14 13:27:48
18026162816450608,riziqfzan_,Masuk kantor pada lepek pak baju🤣,2024-11-14 13:28:45
18055080073926419,denyrh23,Di kiloin nanti pak...wkkwkwkw,2024-11-14 13:29:37
18076555630523808,fridemofspick,Sungguh ide yg tolol. Keliatan banget  paslon ini GAK ngerti jakarta samsek,2024-11-14 13:33:09
18013462895419008,mas_adhiendut,Saking ga da program unggul n bermanfaat...jd sprti ini... menyala keringat mya di tije... 🤫🤫🤭🤭😂😂😂,2024-11-14 13:34:31
17937885515810817,babah.al_fatih,"Ada kabar baik nih buat yg suka tauran,, ada bahan buat di lempar lempar",2024-11-14 13:34:57
18067717189655905,andreassuhargono,Kurang kerjaan tu kang emil,2024-11-14 13:35:02
18131089279344158,anabolic.side,Dicolong duro ga se wesine 💀,2024-11-14 13:35:43
17896392345069637,wimalajayaaloysius,Ada2 aja.,2024-11-14 13:36:02
18068061901729588,cuciannumpuk89,makin kesini kok makin ngawur Pak? apa emang disuruh untuk kalah di pertemuan terakhir kmaren?,2024-11-14 13:36:26
18091258057505688,azmifawwazzz,Imajinasi🌈,2024-11-14 13:36:48
18259988563266139,irfanattamam_26,bau pwqi🐽,2024-11-14 13:38:06
18078344995562686,tri.darma,bau kesang atuh pak d bus na,2024-11-14 13:38:42
17935402865943808,shayla_r03,imajinasinya out of the box ya kan🙈,2024-11-14 13:39:22
18047825531012902,vegawardana,"Hahahha ngurusin ko hal"" remeh temeh...yg berbobot dikit pak..maluu maluuu😂😂",2024-11-14 13:39:34
18038588387267407,kusumadhy,Ngeloot,2024-11-14 13:39:54
18279105859246833,alifiandrafajar,idenya diluar otak,2024-11-14 13:41:55
17989840199726973,abu.umay,Masih main kosmetik,2024-11-14 13:41:59
17851676040283601,lukmnfxtrade,😂,2024-11-14 13:42:05
17843578998350143,iyasch,Mungkin dia lg sakaw jd hayalannya melampaui dunia fantasi,2024-11-14 13:42:44
17933691347835505,achfadil_ah,Jadi juga nih coblos semua,2024-11-14 13:43:52
18054963508931138,sojhaibakulwin,Gak tau y jakrta sepanas ap😂😂😂 gagasan konyol,2024-11-14 13:44:47
17843366346361033,_alfiannrr,Bro pikir ini lembang😂 orang lembang pun ogah keknya olahraga sebelum masuk transum,2024-11-14 13:46:19
17953179272748603,giftedmas,"Maaf ya sebelumnya bukan mau mengungkit, apa Pak RK ini masih terpukul sampai mengeluarkan ide yg ngasal..",2024-11-14 13:46:22
18046193486299040,fjr_mz,"Aduh, lebih logis komjen dharma usul usulannya",2024-11-14 13:46:50
18481327267050190,si_centil_ituarnan,😂😂waduh 😂😂😂,2024-11-14 13:47:33
17961849902821821,putra_sapta_ang,Ide..koq ora monyos.....,2024-11-14 13:47:53
18027722768190571,bliwitra,"Jalan aja uda panas, apalagi isi ngegym😂😂",2024-11-14 13:49:49
18048304376006411,dharma_debataraja,Sudah ada tempat kalau mau gym.. yg lebih kreatif dan berguna ada ga,2024-11-14 13:50:35
18095280736435942,bottlealone,MEJA MAKAN SEKALIAN,2024-11-14 13:50:57
18068592649655962,amandarisky,😂😂😂😂😂,2024-11-14 13:52:23
17996966189539227,abdul_hanan86,"Yg ada tu alat gym langsung raib digondol maling pak,kaya ga tau aja kondisi dinegara ini,yg dirumah digembok dobel aja bisa hilang lahh ini pinggir jalan😂😂😂lawak mang ridwan",2024-11-14 13:52:30
17877625980191424,priian_,Lu ntar jd keker un @presiden_netizen_official,2024-11-14 13:52:50
17883703308158913,beejr008,😂 Ga kebayang yg naik bis Trans Jakarta bau nya gmn ya? 😂😂😂,2024-11-14 13:53:42
18267917665247140,lk_ndaru,"Aktivitas yang pasti sangat digemari oleh buruh² oligarki sebelum jadi ikan pepes
di Manggarai, Tanah Abang, n Harmoni 🙌",2024-11-14 13:54:45
18111071647427050,mariohafidh,Udah pak cukup,2024-11-14 13:55:08
17950847606889989,kangaryadi71,Di taman taman kang,2024-11-14 13:55:22
18380077129100522,madamemarlina,😂😂😂 siga budak letik,2024-11-14 13:55:38
18023298230281917,muhammad_anshari_siregar,wkkwkwkw lawak lawak 😂,2024-11-14 13:55:54
17851742250283608,andreyharianja,Blunder terus😂,2024-11-14 13:57:12
17866153521185956,hotchiks711,"Besi kereta api aja ilang, apalagi alat gym,😂.",2024-11-14 13:57:26
18030131108138740,hasmin_roy,langsung pasang dalam transjakarta dalam mobil dalam kreta,2024-11-14 14:00:27
18052838146781558,betainsani,Trus bau nya minta ampun dech,2024-11-14 14:00:28
18033303914364080,erwinravozela,😂😂😂,2024-11-14 14:00:52
